date,close
1997-05-16,52.53864483127576
1997-05-19,52.761527724411025
1997-05-20,53.29276817131443
1997-05-21,53.14650229370754
1997-05-22,52.9128563075149
1997-05-23,53.63279283525906
1997-05-27,53.802486357859
1997-05-28,53.64418974794254
1997-05-29,53.4460020757339
1997-05-30,53.7119411402173
1997-06-02,53.59036655778112
1997-06-03,53.53464583449729
1997-06-04,53.19462503298995
1997-06-05,53.40484343750816
1997-06-06,54.32803034295795
1997-06-09,54.63828935560441
1997-06-10,54.78772433134182
1997-06-11,55.05999367725577
1997-06-12,55.93949059173132
1997-06-13,56.56064636240626
1997-06-16,56.600537361379786
1997-06-17,56.63346046017801
1997-06-18,56.29407347829675
1997-06-19,56.859508462369234
1997-06-20,56.904466092595676
1997-06-23,55.63302664532966
1997-06-24,56.75503504261419
1997-06-25,56.289640666669946
1997-06-26,55.9534188571633
1997-06-27,56.18263203172913
1997-06-30,56.04586547036468
1997-07-01,56.4188131697889
1997-07-02,57.241955541354535
1997-07-03,58.05812994942622
1997-07-07,57.759267786144605
1997-07-08,58.174004144302025
1997-07-09,57.464200752426414
1997-07-10,57.85931232002876
1997-07-11,58.04293410806068
1997-07-14,58.150576562627606
1997-07-15,58.61786847169424
1997-07-16,59.303610462269326
1997-07-17,58.98828095593268
1997-07-18,57.95555406279357
1997-07-21,57.80612294949344
1997-07-22,59.13834582554026
1997-07-23,59.30170906670965
1997-07-24,59.538520161958246
1997-07-25,59.44290837638226
1997-07-28,59.294744902334344
1997-07-29,59.66452363026532
1997-07-30,60.29771006993119
1997-07-31,60.425614997116575
1997-08-01,59.97162139629309
1997-08-04,60.17170660162412
1997-08-05,60.30277663786546
1997-08-06,60.80616061722356
1997-08-07,60.2280610812154
1997-08-08,59.11048549555768
1997-08-11,59.329569396692236
1997-08-12,58.666625030602745
1997-08-13,58.381057376445646
1997-08-14,58.55518364735376
1997-08-15,57.03806754490416
1997-08-18,57.777628799884745
1997-08-19,58.633698132685886
1997-08-20,59.478366690366265
1997-08-21,58.572910841467795
1997-08-22,58.477299055891805
1997-08-25,58.263281722691524
1997-08-26,57.81118958074636
1997-08-27,57.854245752094485
1997-08-28,57.21915791686894
1997-08-29,56.95321885238555
1997-09-02,58.733108846943935
1997-09-03,58.75083604105797
1997-09-04,58.94142579258384
1997-09-05,58.826185417334145
1997-09-08,58.96232202150976
1997-09-09,59.115552063491954
1997-09-10,58.191735200853344
1997-09-11,57.78396300707123
1997-09-12,58.500726637566224
1997-09-15,58.238590427520826
1997-09-16,59.87664343034321
1997-09-17,59.70948126049176
1997-09-18,59.98111685009825
1997-09-19,60.18500490986727
1997-09-22,60.496531561765934
1997-09-23,60.274916307882876
1997-09-24,59.80319158718943
1997-09-25,59.38718765309845
1997-09-26,59.85004681385691
1997-09-29,60.36419774870966
1997-09-30,59.98048689290943
1997-10-01,60.49526392251372
1997-10-02,60.81502617715854
1997-10-03,61.10439282331635
1997-10-06,61.58941192649703
1997-10-07,62.24982493983802
1997-10-08,61.662229950024695
1997-10-09,61.45834189025568
1997-10-10,61.22786107643764
1997-10-13,61.298777704405644
1997-10-14,61.43681570414094
1997-10-15,61.14807901517195
1997-10-16,60.485134649082454
1997-10-17,59.78292917788962
1997-10-20,60.50792841113077
1997-10-21,61.56345299207411
1997-10-22,61.32347286201363
1997-10-23,60.19640175923211
1997-10-24,59.62336885447686
1997-10-27,55.529816939070905
1997-10-28,58.37029042095099
1997-10-29,58.199963078724934
1997-10-30,57.21979173649504
1997-10-31,57.912497828126796
1997-11-03,59.45557286499931
1997-11-04,59.567648131193046
1997-11-05,59.69428541912622
1997-11-06,59.3947894362185
1997-11-07,58.728676098635766
1997-11-10,58.32470283353572
1997-11-11,58.492498759694634
1997-11-12,57.36416008097954
1997-11-13,58.04166646880847
1997-11-14,58.781861606733806
1997-11-17,59.91210168100857
1997-11-18,59.40745006239826
1997-11-19,59.81015961400202
1997-11-20,60.72131192470494
1997-11-21,60.981554527383885
1997-11-24,59.94185960743219
1997-11-25,60.20463349954098
1997-11-26,60.256555294142736
1997-11-28,60.4946339653249
1997-12-01,61.72111584568312
1997-12-02,61.525459526222974
1997-12-03,61.847753133616294
1997-12-04,61.61537092423858
1997-12-05,62.29224735487869
1997-12-08,62.20233595686308
1997-12-09,61.78506824595717
1997-12-10,61.40578633934647
1997-12-11,60.46550599609011
1997-12-12,60.36736292108426
1997-12-15,61.000549360750135
1997-12-16,61.29497871240494
1997-12-17,61.13668210248847
1997-12-18,60.488299821457055
1997-12-19,59.948827570926134
1997-12-22,60.38699151075797
1997-12-23,59.464438424934286
1997-12-24,59.05729998745964
1997-12-26,59.29537872196045
1997-12-29,60.364827705898485
1997-12-30,61.472274018124935
1997-12-31,61.44631122126474
1998-01-02,61.73820922017105
1998-01-05,61.8667479036639
1998-01-06,61.202535961640834
1998-01-07,61.03917278379009
1998-01-08,60.535788804431995
1998-01-09,58.7400729480006
1998-01-12,59.469504992868565
1998-01-13,60.28694697687382
1998-01-14,60.65546192798987
1998-01-15,60.1989331119806
1998-01-16,60.881509993499726
1998-01-20,61.96362346605481
1998-01-21,61.470372622565264
1998-01-22,60.978385492572
1998-01-23,60.633301985567655
1998-01-26,60.59277710364938
1998-01-27,61.357033642875244
1998-01-28,61.89144312459052
1998-01-29,62.39988980944562
1998-01-30,62.07000214380681
1998-02-02,63.39905991079768
1998-02-03,63.69855583038676
1998-02-04,63.75554412960415
1998-02-05,63.54279057321879
1998-02-06,64.10759566342108
1998-02-09,63.998685569601946
1998-02-10,64.52233202157849
1998-02-11,64.58565066554509
1998-02-12,64.8471569817203
1998-02-13,64.59071723347935
1998-02-17,64.75977693645319
1998-02-18,65.34990327901502
1998-02-19,65.109297054203
1998-02-20,65.48477230725707
1998-02-23,65.73361799725252
1998-02-24,65.25366546200613
1998-02-25,66.03501531240128
1998-02-26,66.40036515446137
1998-02-27,66.44278370706475
1998-03-02,66.3389401811799
1998-03-03,66.61248109210197
1998-03-04,66.31551259950548
1998-03-05,65.53796554022966
1998-03-06,66.84485551328649
1998-03-09,66.6308459682794
1998-03-10,67.38686684144047
1998-03-11,67.6540696827388
1998-03-12,67.74588633875135
1998-03-13,67.66293517935513
1998-03-16,68.33791414019149
1998-03-17,68.41262577108563
1998-03-18,68.73365566498265
1998-03-19,69.00085844296234
1998-03-20,69.59732285514792
1998-03-23,69.3687435002082
1998-03-24,70.00826022130464
1998-03-25,69.77271676530825
1998-03-26,69.70116638103278
1998-03-27,69.36177161095833
1998-03-30,69.24526752221234
1998-03-31,69.76131599018748
1998-04-01,70.1665568312211
1998-04-02,70.9175150622038
1998-04-03,71.08783847867394
1998-04-06,71.00426128784481
1998-04-07,70.25520451574042
1998-04-08,69.75498564543828
1998-04-09,70.32612108038978
1998-04-13,70.2640622874822
1998-04-14,70.6477770057197
1998-04-15,70.87382114547366
1998-04-16,70.1678244704733
1998-04-17,71.08910611792615
1998-04-20,71.1479958127032
1998-04-21,71.33921938385517
1998-04-22,71.58426221941265
1998-04-23,70.8902846260914
1998-04-24,70.15072717022946
1998-04-27,68.79824188488281
1998-04-28,68.70769280480381
1998-04-29,69.3098537421125
1998-04-30,70.39450242985336
1998-05-01,70.98019988654428
1998-05-04,71.04794741638177
1998-05-05,70.63194734472806
1998-05-06,69.9620388775819
1998-05-07,69.342780703348
1998-05-08,70.16592307491364
1998-05-11,70.07094510896376
1998-05-12,70.65031222090549
1998-05-13,70.84469703867613
1998-05-14,70.75035289235235
1998-05-15,70.2032788587014
1998-05-18,70.01901945192472
1998-05-19,70.25330312018075
1998-05-20,70.8573654530491
1998-05-21,70.57749426069645
1998-05-22,70.31345272933545
1998-05-26,69.27186413869865
1998-05-27,69.1585212332527
1998-05-28,69.49854209807869
1998-05-29,69.06923979242592
1998-06-01,69.07937292829446
1998-06-02,69.22120612091182
1998-06-03,68.55699411557012
1998-06-04,69.32314818791836
1998-06-05,70.5281038188432
1998-06-08,70.64587561016003
1998-06-09,70.81620675150472
1998-06-10,70.42806314739633
1998-06-11,69.30731852692672
1998-06-12,69.57705658341082
1998-06-15,68.19481337164055
1998-06-16,68.86472183878672
1998-06-17,70.10070297206873
1998-06-18,70.0538478087199
1998-06-19,69.6916670014717
1998-06-22,69.85375874095159
1998-06-23,70.8845881009683
1998-06-24,71.73242569346057
1998-06-25,71.50448009482831
1998-06-26,71.7526842403231
1998-06-29,72.08764233633346
1998-06-30,71.79320912224138
1998-07-01,72.72526545006342
1998-07-02,72.58976260219526
1998-07-06,73.28056343583008
1998-07-07,73.11150759529352
1998-07-08,73.85360026634123
1998-07-09,73.3584518897293
1998-07-10,73.72379394359618
1998-07-13,73.77824702762778
1998-07-14,74.56276597615346
1998-07-15,74.38737985418634
1998-07-16,74.96864063681318
1998-07-17,75.1434007273474
1998-07-20,74.97560480118848
1998-07-21,73.77064910694502
1998-07-22,73.70796428260454
1998-07-23,72.1674244609178
1998-07-24,72.23391213969627
1998-07-27,72.6435819299194
1998-07-28,71.56526352360912
1998-07-29,71.24676890821651
1998-07-30,72.37004101899733
1998-07-31,70.95930752005565
1998-08-03,70.43818855839031
1998-08-04,67.88518425286429
1998-08-05,68.47468456399321
1998-08-06,68.99389434190567
1998-08-07,68.98249356678491
1998-08-10,68.58295697574896
1998-08-11,67.68636276102954
1998-08-12,68.65133832521254
1998-08-13,68.06184573895818
1998-08-14,67.29188887549059
1998-08-17,68.61651769329193
1998-08-18,69.72648763339231
1998-08-19,69.52767392975076
1998-08-20,69.11863023427917
1998-08-21,68.46264996924634
1998-08-24,68.8995501955819
1998-08-25,69.1977785392374
1998-08-26,68.64943686633423
1998-08-27,66.01538286029029
1998-08-28,65.03711291362006
1998-08-31,60.6136733325753
1998-09-01,62.95519558340546
1998-09-02,62.71584920965244
1998-09-03,62.195371855806414
1998-09-04,61.665395122399296
1998-09-08,64.80410074705354
1998-09-09,63.71122031900381
1998-09-10,62.06430175624643
1998-09-11,63.89231075428722
1998-09-14,65.20047222903354
1998-09-15,65.70449389045501
1998-09-16,66.19837462781474
1998-09-17,64.51346646164352
1998-09-18,64.59071723347935
1998-09-21,64.83132732072866
1998-09-22,65.19477570391044
1998-09-23,67.50337099350509
1998-09-24,66.02361460059916
1998-09-25,66.15215328409201
1998-09-28,66.40162500552037
1998-09-29,66.42252516020221
1998-09-30,64.39569473364531
1998-10-01,62.456878171981636
1998-10-02,63.4832709212529
1998-10-05,62.594278552972185
1998-10-06,62.34290537266551
1998-10-07,61.462140882256385
1998-10-08,60.75043989393975
1998-10-09,62.330240884048465
1998-10-12,63.17364566491391
1998-10-13,62.98938625813725
1998-10-14,63.66879790396314
1998-10-15,66.32564573537402
1998-10-16,66.89108464520241
1998-10-19,67.26909511344226
1998-10-20,67.36660829457793
1998-10-21,67.74588633875135
1998-10-22,68.28788987871212
1998-10-23,67.79337532172629
1998-10-26,67.89784487904406
1998-10-27,67.45588201053015
1998-10-28,67.63000828143826
1998-10-29,68.75961846184285
1998-10-30,69.56629735279073
1998-11-02,70.3850031136109
1998-11-03,70.33688031100986
1998-11-04,70.83267023212247
1998-11-05,71.79384294186748
1998-11-06,72.24720658550214
1998-11-09,71.56272830842335
1998-11-10,71.43989387492815
1998-11-11,70.97829849098461
1998-11-12,70.7706114392149
1998-11-13,71.27906204982591
1998-11-16,71.92174780573423
1998-11-17,72.1401940248054
1998-11-18,72.46692038050688
1998-11-19,72.98170127254846
1998-11-20,73.67441128993613
1998-11-23,75.2358434781115
1998-11-24,74.9053219928466
1998-11-25,75.15099864803017
1998-11-27,75.49671597466063
1998-11-30,73.67947399543313
1998-12-01,74.41713771729133
1998-12-02,74.1619617458653
1998-12-03,72.8253061215103
1998-12-04,74.50958046805542
1998-12-07,75.2035503365021
1998-12-08,74.80337992584005
1998-12-09,74.9369813148299
1998-12-10,73.76748786032634
1998-12-11,73.85866297183823
1998-12-14,72.2592333920558
1998-12-15,73.6288159776463
1998-12-16,73.57246143473638
1998-12-17,74.71473224132073
1998-12-18,75.2244504278653
1998-12-21,76.1621955559359
1998-12-22,76.20841689965863
1998-12-23,77.78948932813819
1998-12-24,77.6457548032798
1998-12-28,77.59636436142655
1998-12-29,78.62972899994769
1998-12-30,78.00414048096458
1998-12-31,77.83317545667515
1999-01-04,77.76162513571832
1999-01-05,78.81778347296914
1999-01-06,80.56284131161371
1999-01-07,80.39758053732193
1999-01-08,80.73696758252183
1999-01-11,80.0271680530835
1999-01-12,78.48409301621098
1999-01-13,78.16053563200273
1999-01-14,76.7542232940574
1999-01-15,78.72153793108568
1999-01-19,79.27494224616721
1999-01-20,79.56747406469964
1999-01-21,78.20865843460378
1999-01-22,77.57736566562302
1999-01-25,78.13393901551645
1999-01-26,79.29457476159685
1999-01-27,78.71584140596258
1999-01-28,80.12151219940728
1999-01-29,81.02507051518334
1999-02-01,80.60463376946555
1999-02-02,79.90749486620699
1999-02-03,80.54574401136985
1999-02-04,79.05269317265805
1999-02-05,78.47712885183567
1999-02-08,78.75383107269508
1999-02-09,77.00433662330505
1999-02-10,77.47352992793137
1999-02-11,79.40411474928617
1999-02-12,77.89016381921117
1999-02-16,78.63352406619246
1999-02-17,77.50392161066245
1999-02-18,78.34289364321972
1999-02-19,78.46572814003356
1999-02-22,80.55018068543394
1999-02-23,80.48939725665313
1999-02-24,79.364223686994
1999-02-25,78.83297937765332
1999-02-26,78.40937359712363
1999-03-01,78.27197707857037
1999-03-02,77.59699818105265
1999-03-03,77.7362960951656
1999-03-04,78.93555526428597
1999-03-05,80.76102898382234
1999-03-08,81.22072290888757
1999-03-09,81.03773114136311
1999-03-10,81.48096164912923
1999-03-11,82.1673413217677
1999-03-12,81.97168113987027
1999-03-15,82.77393114494727
1999-03-16,82.71821042166346
1999-03-17,82.17619909350948
1999-03-18,83.36216381682398
1999-03-19,82.26928338877424
1999-03-22,82.12491504428975
1999-03-23,79.91699424576807
1999-03-24,80.32539639673901
1999-03-25,81.68041689727143
1999-03-26,81.22515958295166
1999-03-29,82.95819055172393
1999-03-30,82.36172613953835
1999-03-31,81.4512037227056
1999-04-01,81.91659423621256
1999-04-05,83.65152660054451
1999-04-06,83.4470086469053
1999-04-07,84.0168764426046
1999-04-08,85.09898985184104
1999-04-09,85.37569207270045
1999-04-12,86.02660956891764
1999-04-13,85.46876857977202
1999-04-14,84.11501565517315
1999-04-15,83.76106665155247
1999-04-16,83.51729139192857
1999-04-19,81.64812375566203
1999-04-20,82.70491597585757
1999-04-21,84.60130626004332
1999-04-22,86.0386363754713
1999-04-23,85.91390054641643
1999-04-26,86.11589100974442
1999-04-27,86.29065110027864
1999-04-28,85.53779147373625
1999-04-29,85.026171891632
1999-04-30,84.54179047051471
1999-05-03,85.77333499305128
1999-05-04,84.34043376349419
1999-05-05,85.30984593842264
1999-05-06,84.34360279830608
1999-05-07,85.16357613505983
1999-05-10,84.86598161103042
1999-05-11,85.83538599776567
1999-05-12,86.36663037042499
1999-05-13,86.59204847874602
1999-05-14,84.70768500111396
1999-05-17,84.8146897736175
1999-05-18,84.42401095432332
1999-05-19,85.11481951283268
1999-05-20,84.77289731576566
1999-05-21,84.23216135173844
1999-05-24,82.73530765858867
1999-05-25,81.3264678303321
1999-05-26,82.6156345350308
1999-05-27,81.13714571805845
1999-05-28,82.43074130862803
1999-06-01,81.95078877338163
1999-06-02,81.9856171301768
1999-06-03,82.28511304976588
1999-06-04,84.0713295266362
1999-06-07,84.49999801266287
1999-06-08,83.41154647048403
1999-06-09,83.49449762988024
1999-06-10,82.4927923133424
1999-06-11,81.91153153071556
1999-06-14,81.93432529276389
1999-06-15,82.38768893639855
1999-06-16,84.23975927242122
1999-06-17,84.84065257047769
1999-06-18,85.0268057112581
1999-06-21,85.41685071092618
1999-06-22,84.58611041867778
1999-06-23,84.40755526189876
1999-06-24,83.31340719459683
1999-06-25,83.28364933149184
1999-06-28,84.29927512526845
1999-06-29,85.57197828603077
1999-06-30,86.91813328994685
1999-07-01,87.44051210267119
1999-07-02,88.09016202295481
1999-07-06,87.89387574630585
1999-07-07,88.3839614174208
1999-07-08,88.2927863059089
1999-07-09,88.85378854167321
1999-07-12,88.58911325400474
1999-07-13,88.2383332218773
1999-07-14,88.5302312207836
1999-07-15,89.25522659158747
1999-07-16,89.83522752315531
1999-07-19,89.13049069921398
1999-07-20,87.19610308673983
1999-07-21,87.33477490610122
1999-07-22,86.17477304296555
1999-07-23,85.91959700822089
1999-07-26,85.33833622559405
1999-07-27,86.29317859058985
1999-07-28,86.45527799162566
1999-07-29,84.91220295475316
1999-07-30,84.13274677504312
1999-08-02,84.09032822243972
1999-08-03,83.71864809894907
1999-08-04,82.65172274288498
1999-08-05,83.1823332959182
1999-08-06,82.33260203274082
1999-08-09,82.17493924245046
1999-08-10,81.13841335731065
1999-08-11,82.43644555862569
1999-08-12,82.19773300449877
1999-08-13,84.06690064076531
1999-08-16,84.26255309778817
1999-08-17,85.11039062696179
1999-08-18,84.39361927159223
1999-08-19,83.8079218149013
1999-08-20,84.63233176240051
1999-08-23,86.12728405999061
1999-08-24,86.33497104844169
1999-08-25,87.4930715160177
1999-08-26,86.24062690211791
1999-08-27,85.37062936720345
1999-08-30,83.83515225101371
1999-08-31,83.60657283275535
1999-09-01,84.2815440053985
1999-09-02,83.52425549298523
1999-09-03,85.93859570402442
1999-09-07,85.50865964206417
1999-09-08,85.10975680733569
1999-09-09,85.33200588084485
1999-09-10,85.5852804567112
1999-09-13,85.10848923140212
1999-09-14,84.61207321553798
1999-09-15,83.4520713524023
1999-09-16,83.48436443069306
1999-09-17,84.55698631188025
1999-09-20,84.56395041293692
1999-09-21,82.7941896918098
1999-09-22,82.97971673783867
1999-09-23,81.07382707409185
1999-09-24,80.88070210738022
1999-09-27,81.25745272456105
1999-09-28,81.1871621913446
1999-09-29,80.31146813130704
1999-09-30,81.219455332954
1999-10-01,81.22579340257776
1999-10-04,82.60550139916225
1999-10-05,82.39971580627083
1999-10-06,83.92253223296218
1999-10-07,83.43117898591366
1999-10-08,84.59497597861275
1999-10-11,84.54368414119983
1999-10-12,83.13991474331482
1999-10-13,81.39928585385977
1999-10-14,81.26441682561772
1999-10-15,78.98431182319447
1999-10-18,79.40981127440926
1999-10-19,79.86506858872905
1999-10-20,81.64496250904335
1999-10-21,81.27644363217138
1999-10-22,82.41871443875573
1999-10-25,81.91089771108946
1999-10-26,81.16880504004173
1999-10-27,82.10591634848622
1999-10-28,85.00147667070537
1999-10-29,86.29888284058751
1999-11-01,85.74104185144189
1999-11-02,85.33706858634184
1999-11-03,85.79233368885481
1999-11-04,86.28051796441008
1999-11-05,86.76110425596396
1999-11-08,87.19040656161673
1999-11-09,86.4476800709429
1999-11-10,86.96562227292179
1999-11-11,87.47217142465449
1999-11-12,88.39662983179376
1999-11-15,88.29088491034923
1999-11-16,89.91690331842476
1999-11-17,89.32424176067717
1999-11-18,90.22526479794882
1999-11-19,90.03911172048704
1999-11-22,89.97199022208248
1999-11-23,88.93990101100675
1999-11-24,89.7275812061511
1999-11-26,89.69845709935359
1999-11-29,89.14188374946018
1999-11-30,87.94389994446657
1999-12-01,88.50173320873763
1999-12-02,89.21850456410719
1999-12-03,90.75461549992303
1999-12-06,90.12332273094228
1999-12-07,89.22673630441606
1999-12-08,88.89177820840571
1999-12-09,89.15961480601149
1999-12-10,89.72505371583989
1999-12-13,89.60980947815291
1999-12-14,88.84682444061654
1999-12-15,89.4901362912764
1999-12-16,89.83522752315531
1999-12-17,89.97769447208013
1999-12-20,89.7915336697438
1999-12-21,90.7628472402319
1999-12-22,90.93380447632815
1999-12-23,92.34010908939894
1999-12-27,92.2615946040668
1999-12-28,92.29705671716944
1999-12-29,92.66430022991464
1999-12-30,92.72825269350733
1999-12-31,93.0309176479083
2000-01-03,92.1425552368164
2000-01-04,88.53921508789062
2000-01-05,88.69760131835938
2000-01-06,87.27213287353516
2000-01-07,92.34053802490234
2000-01-10,92.65728759765625
2000-01-11,91.54853057861328
2000-01-12,90.63787841796875
2000-01-13,91.86531829833984
2000-01-14,93.11265563964844
2000-01-18,92.38009643554688
2000-01-19,93.13243103027344
2000-01-20,91.70699310302734
2000-01-21,91.50895690917969
2000-01-24,88.91536712646484
2000-01-25,89.92509460449219
2000-01-26,89.21234893798828
2000-01-27,88.85592651367188
2000-01-28,86.08417510986328
2000-01-31,88.42039489746094
2000-02-01,89.29151153564453
2000-02-02,89.37071990966797
2000-02-03,90.71703338623047
2000-02-04,90.34081268310547
2000-02-07,90.20226287841797
2000-02-08,91.42973327636719
2000-02-09,89.50928497314453
2000-02-10,89.6875
2000-02-11,87.86607360839844
2000-02-14,88.38080596923828
2000-02-15,89.38066101074219
2000-02-16,88.06401824951172
2000-02-17,87.608642578125
2000-02-18,85.72776794433594
2000-02-22,85.5099868774414
2000-02-23,86.51978302001953
2000-02-24,84.77745056152344
2000-02-25,84.47057342529297
2000-02-28,86.24253845214844
2000-02-29,87.0740737915039
2000-03-01,87.7076187133789
2000-03-02,87.76702117919922
2000-03-03,89.4103012084961
2000-03-06,88.53921508789062
2000-03-07,86.82661437988281
2000-03-08,86.71770477294922
2000-03-09,89.251953125
2000-03-10,88.77677154541016
2000-03-13,87.80664825439453
2000-03-14,86.55931091308594
2000-03-15,88.57874298095703
2000-03-16,92.7166748046875
2000-03-17,93.32945251464844
2000-03-20,92.85311889648438
2000-03-21,94.75856018066406
2000-03-22,95.33419799804688
2000-03-23,96.96180725097656
2000-03-24,97.5374526977539
2000-03-27,96.50528717041016
2000-03-28,95.94950103759766
2000-03-29,96.04877471923828
2000-03-30,94.44103240966797
2000-03-31,95.51287841796875
2000-04-03,96.06859588623047
2000-04-04,95.35404968261719
2000-04-05,94.75856018066406
2000-04-06,95.58231353759766
2000-04-07,96.18775177001953
2000-04-10,95.810546875
2000-04-11,95.53271484375
2000-04-12,92.9126205444336
2000-04-13,91.6224365234375
2000-04-14,86.38236236572266
2000-04-17,89.39935302734375
2000-04-18,91.76139068603516
2000-04-19,90.90792083740234
2000-04-20,91.34455108642578
2000-04-24,90.35211181640625
2000-04-25,94.10357666015625
2000-04-26,93.0416259765625
2000-04-27,92.7339859008789
2000-04-28,92.15836334228516
2000-05-01,93.4088363647461
2000-05-02,91.54307556152344
2000-05-03,89.39935302734375
2000-05-04,90.07427978515625
2000-05-05,91.16593170166016
2000-05-08,90.48113250732422
2000-05-09,89.75663757324219
2000-05-10,87.7320785522461
2000-05-11,89.73677062988281
2000-05-12,90.70941162109375
2000-05-15,92.27747344970703
2000-05-16,93.1706771850586
2000-05-17,92.1980972290039
2000-05-18,91.06666564941406
2000-05-19,89.63754272460938
2000-05-22,88.96271514892578
2000-05-23,87.65266418457031
2000-05-24,89.08175659179688
2000-05-25,87.5534439086914
2000-05-26,87.65266418457031
2000-05-30,90.51094055175781
2000-05-31,90.70941162109375
2000-06-01,92.29728698730469
2000-06-02,93.9050521850586
2000-06-05,93.44857025146484
2000-06-06,93.03174591064453
2000-06-07,93.67684173583984
2000-06-08,93.30960845947266
2000-06-09,93.11111450195312
2000-06-12,92.01945495605469
2000-06-13,93.74629974365234
2000-06-14,93.9050521850586
2000-06-15,94.10357666015625
2000-06-16,93.33035278320312
2000-06-19,94.52410125732422
2000-06-20,94.18588256835938
2000-06-21,94.14606475830078
2000-06-22,92.71360778808594
2000-06-23,91.91771697998047
2000-06-26,93.10159301757812
2000-06-27,92.4151611328125
2000-06-28,92.67378997802734
2000-06-29,91.79838562011719
2000-06-30,92.49471282958984
2000-07-03,93.76799774169922
2000-07-05,92.07695007324219
2000-07-06,92.79317474365234
2000-07-07,94.28533935546875
2000-07-10,94.12619018554688
2000-07-11,94.32512664794922
2000-07-12,94.94190216064453
2000-07-13,95.3597183227539
2000-07-14,96.29479217529297
